"order_id","order_date","product_id","store_id","customer_id","quantity","unit_price","discount","revenue","cost","profit"
"0RD00003487","2024-09-22","P0045","S052","C031029",5,8.01,0.0,40.05,21.57,18.48
"0RD00003488","2024-11-25","P0060","S060","C011044",2,8.46,0.15,14.38,9.31,5.07
"0RD00003489","2023-07-23","P0174","S052","C007782",2,3.26,0.0,6.52,3.37,3.15
"0RD00003490","2023-05-03","P0073","S037","C041769",4,10.56,0.2,33.79,17.2,16.59
"0RD00003491","2024-01-07","P0026","S081","C016065",1,10.46,0.0,10.46,6.34,4.12
"0RD00003492","2023-10-08","P0116","S031","C015800",1,13.91,0.1,12.52,8.59,3.93
"0RD00003493","2023-10-24","P0179","S081","C001825",3,8.22,0.0,24.66,16.48,8.18
"0RD00003494","2024-05-15","P0000","S059","C025435",4,3.59,0.1,12.92,8.57,4.35
"0RD00003495","2023-07-30","P0178","S021","C035834",3,9.32,0.0,27.96,15.02,12.94
"0RD00003496","2024-03-13","P0154","S093","C013726",1,10.21,0.0,10.21,5.62,4.59
"0RD00003497","2023-12-06","P0049","S030","C006669",2,11.61,0.1,20.9,11.54,9.36
"0RD00003498","2023-07-15","P0060","S077","C042303",2,14.31,0.1,25.76,16.58,9.18
"0RD00003499","2024-07-26","P0181","S090","C017114",1,4.96,0.2,3.97,2.04,1.93
"0RD00003500","2024-11-10","P0101","S023","C001032",4,12.65,0.1,45.54,28.73,16.81
"0RD00003501","2024-04-13","P0172","S082","C003939",5,7.31,0.0,36.55,19.87,16.68
"0RD00003502","2024-11-10","P0179","S037","C030788",2,6.17,0.0,12.34,7.08,5.26
"0RD00003503","2024-06-29","P0135","S099","C029301",4,3.86,0.2,12.35,6.54,5.81
"0RD00003504","2023-08-19","P0187","S033","C017863",2,5.77,0.0,11.54,7.56,3.98
"0RD00003505","2023-03-23","P0057","S082","C038170",5,3.47,0.1,15.62,8.53,7.09
"0RD00003506","2023-07-20","P0026","S021","C000519",4,8.32,0.0,33.28,19.39,13.89
"0RD00003507","2023-12-17","P0091","S035","C020450",1,6.72,0.1,6.05,4.23,1.82
"0RD00003508","2024-03-08","P0028","S074","C024366",4,10.21,0.0,40.84,25.13,15.71
"0RD00003509","2023-05-08","P0179","S052","C035544",5,5.1,0.15,21.68,14.92,6.75
"0RD00003510","2023-06-08","P0189","S039","C024341",1,8.04,0.0,8.04,5.26,2.78
"0RD00003511","2023-02-01","P0049","S081","C007646",5,13.82,0.0,69.1,40.42,28.68
"0RD00003512","2023-09-16","P0097","S025","C032242",4,6.95,0.0,27.8,15.73,12.07
"0RD00003513","2024-03-01","P0124","S011","C001705",5,13.35,0.15,56.74,34.76,21.98
"0RD00003514","2023-01-06","P0127","S084","C047209",2,12.62,0.1,22.72,12.17,10.55
"0RD00003515","2024-01-06","P0114","S006","C028085",1,5.75,0.0,5.75,2.89,2.86
"0RD00003516","2024-10-06","P0171","S082","C009241",1,4.11,0.0,4.11,2.08,2.03
"0RD00003517","2024-01-08","P0167","S095","C015060",4,6.49,0.0,25.96,13.31,12.65
"0RD00003518","2024-09-06","P0041","S018","C005750",3,13.56,0.0,40.68,26.14,14.54
"0RD00003519","2023-05-07","P0058","S074","C021767",3,10.17,0.0,30.51,16.21,14.3
"0RD00003520","2023-08-20","P0167","S077","C004499",3,7.85,0.0,23.55,13.44,10.11
"0RD00003521","2023-09-08","P0143","S060","C031731",5,10.02,0.0,50.1,28.61,21.49
"0RD00003522","2023-10-26","P0064","S093","C040810",3,9.22,0.2,22.13,14.25,7.88
"0RD00003523","2024-08-18","P0075","S056","C002755",3,14.0,0.0,42.0,22.03,19.97
"0RD00003524","2023-02-22","P0134","S006","C043995",4,9.38,0.1,33.77,17.69,16.08
"0RD00003525","2024-01-02","P0062","S040","C045238",2,13.94,0.0,27.88,17.37,10.51
"0RD00003526","2024-04-11","P0138","S019","C024461",3,4.83,0.0,14.49,7.81,6.68
"0RD00003527","2023-09-30","P0153","S096","C019546",1,10.79,0.0,10.79,6.17,4.62
"0RD00003528","2023-12-10","P0084","S033","C022845",1,6.67,0.0,6.67,3.81,2.86
"0RD00003529","2024-09-29","P0185","S066","C024011",1,9.77,0.0,9.77,6.38,3.39
"0RD00003530","2023-10-05","P0171","S056","C016133",5,10.55,0.0,52.75,27.21,25.54
"0RD00003531","2024-09-28","P0168","S032","C033973",5,9.45,0.15,40.16,25.52,14.64
"0RD00003532","2023-09-13","P0083","S023","C034300",4,4.69,0.0,18.76,9.63,9.13
"0RD00003533","2024-05-25","P0119","S052","C001570",4,6.7,0.15,22.78,14.69,8.09
"0RD00003534","2023-09-13","P0033","S058","C028615",2,13.84,0.15,23.53,12.2,11.33
"0RD00003535","2024-10-06","P0163","S044","C027885",5,6.18,0.2,24.72,13.12,11.6
"0RD00003536","2023-08-01","P0109","S057","C047746",2,11.64,0.0,23.28,16.06,7.22
"0RD00003537","2024-01-22","P0100","S043","C026737",4,13.9,0.2,44.48,25.9,18.58
"0RD00003538","2024-07-16","P0090","S066","C037899",1,13.05,0.0,13.05,8.48,4.57
"0RD00003539","2023-04-04","P0135","S014","C032202",2,12.1,0.2,19.36,10.05,9.31
"0RD00003540","2024-12-25","P0100","S095","C029004",4,7.22,0.0,28.88,17.64,11.24
"0RD00003541","2024-01-11","P0177","S065","C045541",4,9.32,0.0,37.28,24.57,12.71
"0RD00003542","2023-03-31","P0188","S067","C004849",3,10.65,0.0,31.95,21.39,10.56
"0RD00003543","2024-07-06","P0109","S045","C031208",1,5.42,0.0,5.42,3.3,2.12
"0RD00003544","2023-05-11","P0194","S048","C018189",2,9.71,0.0,19.42,11.57,7.85
"0RD00003545","2024-07-05","P0036","S071","C030892",4,8.75,0.2,28.0,18.41,9.59
"0RD00003546","2024-03-24","P0176","S076","C048289",3,13.43,0.2,32.23,19.81,12.42
"0RD00003547","2023-06-04","P0084","S007","C024728",3,8.85,0.15,22.57,15.0,7.57
"0RD00003548","2023-08-11","P0080","S037","C007299",4,14.98,0.0,59.92,40.9,19.02
"0RD00003549","2024-12-13","P0041","S011","C027163",3,12.6,0.2,30.24,18.85,11.39
"0RD00003550","2024-09-09","P0146","S072","C011725",5,14.7,0.0,73.5,49.33,24.17
"0RD00003551","2023-11-15","P0002","S099","C026121",4,4.17,0.0,16.68,10.08,6.6
"0RD00003552","2024-02-02","P0148","S038","C037444",3,4.43,0.0,13.29,7.83,5.46
"0RD00003553","2024-05-28","P0066","S036","C046793",1,8.3,0.0,8.3,5.06,3.24
"0RD00003554","2024-03-27","P0030","S047","C027017",2,8.25,0.15,14.03,8.89,5.13
"0RD00003555","2023-07-24","P0075","S050","C028841",1,5.99,0.15,5.09,3.24,1.85
"0RD00003556","2023-07-26","P0168","S070","C005517",5,5.96,0.0,29.8,18.16,11.64
"0RD00003557","2024-09-02","P0105","S040","C037436",2,7.91,0.0,15.82,10.01,5.81
"0RD00003558","2024-09-26","P0147","S058","C037781",5,3.03,0.0,15.15,8.09,7.06
"0RD00003559","2024-07-02","P0061","S079","C024036",2,14.7,0.0,29.4,17.88,11.52
"0RD00003560","2024-05-10","P0089","S042","C015192",4,7.49,0.0,29.96,17.28,12.68
"0RD00003561","2023-10-14","P0003","S097","C006952",4,3.19,0.1,11.48,7.77,3.71
"0RD00003562","2024-02-17","P0116","S056","C043142",4,14.68,0.15,49.91,32.69,17.23
"0RD00003563","2023-06-10","P0103","S051","C029906",5,10.68,0.2,42.72,25.59,17.13
"0RD00003564","2024-12-16","P0084","S096","C013862",4,4.58,0.15,15.57,8.75,6.83
"0RD00003565","2023-04-18","P0175","S020","C047571",3,7.57,0.1,20.44,13.21,7.23
"0RD00003566","2024-01-28","P0095","S061","C042256",2,11.6,0.0,23.2,16.11,7.09
"0RD00003567","2023-11-01","P0011","S092","C005495",2,9.19,0.1,16.54,9.05,7.49
"0RD00003568","2023-06-15","P0175","S004","C015212",4,5.82,0.0,23.28,13.32,9.96
"0RD00003569","2024-01-01","P0172","S054","C043291",4,8.33,0.0,33.32,22.84,10.48
"0RD00003570","2024-05-21","P0153","S058","C021712",3,14.07,0.0,42.21,25.39,16.82
"0RD00003571","2024-03-12","P0063","S022","C026434",4,6.23,0.0,24.92,14.8,10.12
"0RD00003572","2024-05-07","P0197","S032","C045557",4,7.48,0.1,26.93,14.58,12.35
"0RD00003573","2023-02-23","P0103","S091","C006456",2,11.77,0.1,21.19,11.44,9.74
"0RD00003574","2024-08-20","P0098","S085","C040923",5,9.55,0.0,47.75,29.93,17.82
"0RD00003575","2024-02-24","P0031","S047","C006236",4,12.88,0.0,51.52,32.9,18.62
"0RD00003576","2023-09-27","P0104","S073","C008930",5,9.6,0.0,48.0,24.24,23.76
"0RD00003577","2024-06-19","P0027","S036","C048291",4,3.68,0.0,14.72,9.34,5.38
"0RD00003578","2024-09-29","P0065","S013","C023405",4,13.98,0.0,55.92,38.6,17.32
"0RD00003579","2024-05-09","P0052","S001","C035511",5,6.12,0.0,30.6,15.56,15.04
"0RD00003580","2024-07-02","P0184","S004","C020694",5,4.86,0.15,20.66,10.63,10.03
"0RD00003581","2024-11-10","P0065","S062","C036106",1,7.15,0.0,7.15,4.31,2.84
"0RD00003582","2024-05-03","P0005","S076","C020770",5,6.0,0.0,30.0,15.66,14.34
"0RD00003583","2024-01-20","P0057","S089","C025507",4,3.46,0.2,11.07,5.75,5.32
"0RD00003584","2024-12-11","P0076","S016","C013995",1,8.78,0.2,7.02,4.6,2.42
"0RD00003585","2023-01-31","P0170","S037","C002399",5,7.57,0.0,37.85,24.5,13.35
"0RD00003586","2024-10-29","P0110","S028","C023212",5,7.59,0.0,37.95,25.61,12.34
"0RD00003587","2024-05-19","P0063","S039","C049572",1,4.19,0.2,3.35,1.72,1.63
"0RD00003588","2023-12-01","P0145","S096","C026342",5,13.33,0.0,66.65,38.45,28.2
"0RD00003589","2024-06-09","P0116","S080","C048384",5,5.32,0.0,26.6,13.73,12.87
"0RD00003590","2024-10-12","P0149","S018","C038353",1,11.04,0.15,9.38,6.36,3.03
"0RD00003591","2024-05-24","P0015","S023","C036073",1,11.21,0.0,11.21,7.31,3.9
"0RD00003592","2024-12-10","P0054","S092","C014553",1,6.31,0.1,5.68,3.83,1.84
"0RD00003593","2023-01-12","P0105","S065","C027965",4,7.92,0.2,25.34,13.75,11.6
"0RD00003594","2024-04-14","P0084","S098","C018029",4,6.51,0.15,22.13,11.62,10.51
"0RD00003595","2024-12-13","P0170","S012","C017798",5,7.38,0.1,33.21,23.18,10.03
"0RD00003596","2023-11-05","P0138","S028","C042859",1,7.32,0.0,7.32,4.67,2.65
"0RD00003597","2024-04-09","P0107","S009","C037209",5,8.21,0.0,41.05,25.77,15.28
"0RD00003598","2023-01-06","P0102","S033","C047880",5,11.97,0.15,50.87,31.61,19.26
"0RD00003599","2023-04-21","P0172","S085","C007427",3,8.6,0.2,20.64,10.5,10.14
"0RD00003600","2024-03-09","P0152","S016","C007360",4,9.41,0.0,37.64,25.18,12.46
"0RD00003601","2024-08-27","P0004","S018","C006968",2,11.12,0.0,22.24,13.98,8.26
"0RD00003602","2023-01-01","P0100","S098","C009251",3,7.12,0.0,21.36,12.49,8.87
"0RD00003603","2023-01-22","P0053","S031","C000549",2,14.62,0.0,29.24,15.0,14.24
"0RD00003604","2024-06-30","P0009","S052","C039936",1,7.73,0.0,7.73,4.21,3.52
"0RD00003605","2024-11-19","P0153","S028","C046805",3,13.24,0.0,39.72,22.15,17.57
"0RD00003606","2024-10-26","P0068","S084","C032345",1,14.19,0.0,14.19,8.48,5.71
"0RD00003607","2024-06-17","P0032","S016","C015485",4,12.38,0.0,49.52,30.41,19.11
"0RD00003608","2024-12-15","P0179","S014","C026006",5,4.57,0.0,22.85,15.05,7.8
"0RD00003609","2024-05-01","P0094","S065","C000415",4,14.4,0.0,57.6,34.76,22.84
"0RD00003610","2023-01-17","P0107","S054","C033335",1,10.56,0.2,8.45,5.9,2.54
"0RD00003611","2023-01-23","P0139","S011","C001248",5,8.36,0.0,41.8,27.54,14.26
"0RD00003612","2023-12-10","P0134","S019","C030261",3,9.71,0.0,29.13,20.27,8.86
"0RD00003613","2024-02-12","P0148","S035","C025259",4,10.52,0.0,42.08,23.96,18.12
"0RD00003614","2024-10-31","P0008","S050","C046611",5,13.27,0.0,66.35,37.01,29.34
"0RD00003615","2023-03-06","P0086","S030","C011520",1,3.78,0.15,3.21,1.91,1.31
"0RD00003616","2023-03-26","P0137","S075","C005056",4,11.48,0.2,36.74,20.5,16.24
"0RD00003617","2023-12-20","P0094","S076","C024318",2,14.98,0.15,25.47,15.61,9.85
"0RD00003618","2024-09-25","P0082","S013","C022793",2,11.87,0.0,23.74,15.75,7.99
"0RD00003619","2023-08-22","P0135","S022","C046888",4,14.71,0.0,58.84,32.38,26.46
"0RD00003620","2024-10-29","P0154","S011","C048781",2,10.71,0.0,21.42,11.97,9.45
"0RD00003621","2023-11-21","P0035","S013","C044347",4,10.93,0.0,43.72,23.76,19.96
"0RD00003622","2024-12-14","P0160","S031","C011344",3,5.26,0.0,15.78,10.95,4.83
"0RD00003623","2023-08-09","P0082","S038","C025987",3,12.03,0.15,30.68,18.96,11.71
"0RD00003624","2024-09-15","P0079","S045","C027020",1,9.87,0.0,9.87,6.48,3.39
"0RD00003625","2023-05-13","P0028","S048","C042447",2,6.98,0.15,11.87,7.97,3.89
"0RD00003626","2024-02-18","P0131","S091","C030003",3,5.79,0.15,14.76,9.81,4.95
"0RD00003627","2024-03-13","P0021","S004","C003708",5,5.25,0.0,26.25,17.53,8.72
"0RD00003628","2023-04-24","P0144","S030","C035518",5,5.41,0.0,27.05,16.65,10.4
"0RD00003629","2024-05-07","P0098","S045","C046819",4,14.64,0.0,58.56,34.37,24.19
"0RD00003630","2024-02-11","P0036","S070","C049367",4,3.28,0.0,13.12,9.0,4.12
"0RD00003631","2024-11-30","P0013","S038","C036906",2,12.24,0.0,24.48,12.68,11.8
"0RD00003632","2024-02-12","P0031","S033","C018970",5,5.85,0.1,26.32,15.69,10.64
"0RD00003633","2024-03-24","P0159","S099","C043188",2,9.4,0.1,16.92,9.34,7.58
"0RD00003634","2024-09-04","P0036","S063","C039937",1,10.05,0.1,9.05,5.58,3.47
"0RD00003635","2024-08-01","P0121","S092","C012938",1,7.19,0.0,7.19,4.09,3.1
"0RD00003636","2024-11-17","P0190","S039","C032707",3,9.05,0.0,27.15,13.8,13.35
"0RD00003637","2023-08-02","P0026","S034","C014766",4,10.17,0.0,40.68,21.54,19.14
"0RD00003638","2023-01-20","P0076","S013","C000822",1,14.69,0.0,14.69,7.77,6.92
"0RD00003639","2023-09-16","P0054","S006","C021753",1,12.42,0.0,12.42,8.41,4.01
"0RD00003640","2024-03-19","P0005","S034","C047076",3,7.52,0.2,18.05,12.16,5.89
"0RD00003641","2023-09-05","P0075","S095","C041619",2,11.72,0.15,19.92,13.16,6.76
"0RD00003642","2024-04-20","P0165","S040","C011207",2,14.22,0.2,22.75,14.68,8.07
"0RD00003643","2024-05-14","P0130","S091","C009062",5,11.42,0.15,48.53,31.54,16.99
"0RD00003644","2023-05-21","P0010","S016","C010333",4,11.63,0.15,39.54,23.71,15.84
"0RD00003645","2023-03-29","P0092","S054","C033173",4,4.09,0.0,16.36,10.42,5.94
"0RD00003646","2024-11-14","P0092","S007","C008678",2,14.56,0.0,29.12,18.41,10.71
"0RD00003647","2023-01-07","P0156","S001","C029742",3,5.71,0.0,17.13,10.56,6.57
"0RD00003648","2023-05-14","P0001","S094","C034588",5,7.3,0.0,36.5,23.02,13.48
"0RD00003649","2024-04-02","P0049","S086","C031460",4,3.75,0.0,15.0,8.04,6.96
"0RD00003650","2023-10-19","P0097","S091","C032168",1,13.29,0.0,13.29,7.26,6.03
"0RD00003651","2024-12-28","P0047","S048","C028135",5,7.38,0.0,36.9,24.32,12.58
"0RD00003652","2023-06-07","P0021","S080","C041902",3,9.7,0.1,26.19,17.28,8.91
"0RD00003653","2024-10-24","P0061","S076","C030896",3,7.38,0.0,22.14,15.27,6.87
"0RD00003654","2023-09-02","P0089","S044","C012655",4,13.51,0.0,54.04,35.25,18.79
"0RD00003655","2023-05-05","P0136","S039","C007597",3,8.78,0.0,26.34,17.35,8.99
"0RD00003656","2024-05-24","P0196","S040","C015238",1,4.06,0.1,3.65,2.15,1.5
"0RD00003657","2023-12-12","P0047","S024","C038327",5,14.97,0.0,74.85,45.95,28.9
"0RD00003658","2023-06-24","P0000","S044","C037507",1,11.82,0.1,10.64,5.43,5.21
"0RD00003659","2023-05-10","P0050","S090","C005607",4,3.66,0.0,14.64,10.16,4.48
"0RD00003660","2024-10-05","P0190","S074","C032904",3,3.67,0.0,11.01,6.33,4.68
"0RD00003661","2024-02-17","P0031","S042","C020895",4,3.79,0.15,12.89,8.95,3.93
"0RD00003662","2024-01-01","P0056","S033","C032282",5,8.56,0.0,42.8,29.34,13.46
"0RD00003663","2023-08-22","P0059","S044","C005195",1,14.18,0.1,12.76,8.22,4.54
"0RD00003664","2023-01-28","P0120","S065","C048863",4,4.28,0.0,17.12,9.53,7.59
"0RD00003665","2023-05-07","P0005","S055","C009119",5,11.74,0.2,46.96,27.65,19.31
"0RD00003666","2023-12-26","P0137","S037","C003612",2,5.05,0.0,10.1,5.25,4.85
"0RD00003667","2023-04-29","P0140","S080","C039921",2,14.52,0.0,29.04,19.07,9.97
"0RD00003668","2024-02-07","P0052","S074","C026866",5,14.04,0.0,70.2,47.07,23.13
"0RD00003669","2024-01-05","P0031","S083","C048598",5,8.36,0.0,41.8,28.53,13.27
"0RD00003670","2024-03-13","P0175","S003","C034420",2,9.5,0.0,19.0,12.45,6.55
"0RD00003671","2024-08-18","P0033","S021","C034236",5,8.43,0.0,42.15,25.89,16.26
"0RD00003672","2024-09-11","P0054","S077","C044852",5,12.62,0.0,63.1,40.14,22.96
"0RD00003673","2024-06-12","P0106","S031","C029854",4,14.84,0.0,59.36,37.0,22.36
"0RD00003674","2023-06-12","P0167","S091","C026988",1,5.9,0.0,5.9,3.66,2.24
"0RD00003675","2024-02-15","P0129","S068","C020298",5,9.5,0.2,38.0,25.02,12.98
"0RD00003676","2024-10-29","P0006","S032","C036917",5,12.39,0.0,61.95,37.9,24.05
"0RD00003677","2023-10-02","P0057","S063","C029711",1,11.26,0.1,10.13,6.11,4.02
"0RD00003678","2023-03-13","P0057","S020","C042864",5,7.48,0.0,37.4,25.67,11.73
"0RD00003679","2024-05-27","P0015","S020","C041594",1,10.97,0.0,10.97,7.52,3.45
"0RD00003680","2023-05-24","P0038","S055","C008546",1,7.68,0.0,7.68,4.31,3.37
"0RD00003681","2023-06-17","P0004","S092","C030894",5,4.34,0.0,21.7,12.61,9.09
"0RD00003682","2024-04-10","P0095","S031","C014535",4,6.26,0.0,25.04,12.6,12.44
"0RD00003683","2023-02-05","P0108","S013","C021541",2,7.31,0.15,12.43,7.06,5.36
"0RD00003684","2023-05-03","P0137","S045","C003058",5,12.78,0.0,63.9,33.87,30.03
"0RD00003685","2024-09-22","P0001","S050","C039987",4,9.23,0.0,36.92,20.58,16.34
"0RD00003686","2024-08-12","P0056","S036","C038466",5,8.55,0.15,36.34,22.54,13.8
"0RD00003687","2023-12-21","P0103","S052","C022985",4,12.05,0.0,48.2,27.09,21.11
"0RD00003688","2023-07-06","P0171","S087","C025699",4,7.78,0.0,31.12,21.73,9.39
"0RD00003689","2023-12-08","P0178","S053","C004745",4,5.0,0.2,16.0,9.84,6.16
"0RD00003690","2023-05-23","P0073","S049","C035937",3,9.42,0.1,25.43,13.48,11.96
"0RD00003691","2024-04-09","P0195","S062","C005338",4,3.38,0.0,13.52,7.69,5.83
"0RD00003692","2024-02-25","P0019","S059","C015859",2,13.26,0.0,26.52,16.06,10.46
"0RD00003693","2023-05-10","P0065","S003","C008590",3,9.47,0.0,28.41,14.69,13.72
"0RD00003694","2023-03-15","P0076","S086","C025940",4,8.54,0.0,34.16,19.26,14.9
"0RD00003695","2023-06-22","P0175","S053","C018580",4,6.2,0.0,24.8,13.12,11.68
"0RD00003696","2023-01-18","P0054","S091","C020702",1,14.18,0.0,14.18,8.88,5.3
"0RD00003697","2023-11-03","P0014","S027","C040931",2,6.4,0.15,10.88,7.09,3.79
"0RD00003698","2023-12-10","P0047","S034","C029425",1,4.39,0.0,4.39,3.04,1.35
"0RD00003699","2024-01-09","P0008","S049","C045451",1,10.47,0.0,10.47,6.17,4.3
"0RD00003700","2023-02-20","P0063","S004","C042140",4,6.42,0.0,25.68,17.68,8.0
"0RD00003701","2023-07-10","P0099","S062","C033595",1,4.58,0.2,3.66,2.14,1.52
"0RD00003702","2023-03-09","P0050","S020","C038198",3,9.85,0.0,29.55,20.24,9.31
"0RD00003703","2023-07-05","P0187","S026","C030921",5,9.53,0.1,42.88,26.04,16.84
"0RD00003704","2023-09-14","P0144","S097","C046310",3,3.01,0.0,9.03,6.02,3.01
"0RD00003705","2024-01-16","P0152","S046","C016509",3,10.46,0.0,31.38,20.43,10.95
"0RD00003706","2024-02-15","P0125","S040","C031452",5,4.03,0.0,20.15,14.04,6.11
"0RD00003707","2024-09-30","P0015","S051","C012508",5,5.38,0.2,21.52,12.39,9.13
"0RD00003708","2024-11-28","P0176","S086","C025183",4,5.5,0.0,22.0,14.97,7.03
"0RD00003709","2024-04-16","P0084","S060","C003731",1,12.95,0.0,12.95,7.84,5.11
"0RD00003710","2023-12-14","P0150","S043","C041336",5,12.31,0.0,61.55,30.91,30.64
"0RD00003711","2023-06-30","P0101","S080","C001995",5,9.09,0.0,45.45,29.44,16.01
"0RD00003712","2024-10-12","P0186","S098","C019240",5,6.79,0.2,27.16,17.61,9.55
"0RD00003713","2023-11-27","P0004","S035","C022162",5,9.9,0.1,44.55,27.16,17.39
"0RD00003714","2023-12-31","P0170","S060","C046206",4,10.1,0.0,40.4,27.69,12.71
"0RD00003715","2024-11-12","P0013","S096","C015922",2,6.18,0.1,11.12,6.95,4.18
"0RD00003716","2024-05-22","P0063","S085","C023542",2,3.22,0.0,6.44,4.17,2.27
"0RD00003717","2024-02-10","P0198","S006","C005586",2,10.73,0.0,21.46,11.01,10.45
"0RD00003718","2024-11-29","P0090","S069","C008257",5,12.51,0.0,62.55,34.59,27.96
"0RD00003719","2023-11-25","P0140","S078","C009774",1,7.18,0.1,6.46,3.35,3.11
"0RD00003720","2024-11-22","P0147","S007","C049068",3,14.74,0.0,44.22,25.36,18.86
"0RD00003721","2023-08-28","P0106","S014","C031533",1,13.73,0.0,13.73,7.79,5.94
"0RD00003722","2024-12-28","P0115","S038","C011609",2,4.11,0.2,6.58,4.13,2.44
"0RD00003723","2024-04-22","P0018","S078","C027911",1,12.08,0.0,12.08,7.0,5.08
"0RD00003724","2023-01-31","P0028","S056","C020673",5,12.95,0.0,64.75,44.1,20.65
"0RD00003725","2023-04-05","P0035","S005","C045107",4,4.04,0.15,13.74,9.35,4.39
"0RD00003726","2024-05-24","P0161","S007","C007136",2,8.94,0.0,17.88,10.27,7.61
"0RD00003727","2023-07-08","P0195","S009","C024884",5,13.79,0.1,62.05,40.85,21.2
"0RD00003728","2024-01-29","P0201","S019","C045434",1,8.07,0.0,8.07,5.48,2.59
"0RD00003729","2024-10-14","P0144","S093","C019968",1,9.52,0.0,9.52,5.86,3.66
"0RD00003730","2024-07-10","P0126","S004","C038370",3,8.74,0.0,26.22,16.8,9.42
"0RD00003731","2024-04-19","P0029","S027","C015856",4,4.92,0.0,19.68,10.76,8.92
"0RD00003732","2024-12-06","P0125","S075","C048423",1,4.05,0.0,4.05,2.37,1.68
"0RD00003733","2024-06-19","P0023","S082","C028238",2,7.77,0.0,15.54,9.35,6.19
"0RD00003734","2024-11-19","P0165","S010","C011608",5,13.92,0.0,69.6,40.0,29.6
"0RD00003735","2024-08-22","P0015","S076","C024163",3,8.35,0.0,25.05,16.09,8.96
"0RD00003736","2024-10-23","P0014","S018","C030941",5,6.21,0.0,31.05,19.05,12.0
"0RD00003737","2024-07-28","P0194","S068","C009622",2,7.54,0.0,15.08,8.4,6.68
"0RD00003738","2023-06-11","P0124","S074","C035212",1,14.04,0.0,14.04,7.25,6.79
"0RD00003739","2023-09-30","P0028","S097","C023446",1,4.92,0.1,4.43,2.4,2.03
"0RD00003740","2024-04-18","P0035","S066","C013658",3,5.67,0.15,14.46,8.58,5.88
"0RD00003741","2023-01-14","P0055","S008","C036261",5,3.27,0.15,13.9,8.16,5.74
"0RD00003742","2023-12-03","P0130","S095","C044383",5,8.68,0.15,36.89,19.47,17.42
"0RD00003743","2024-05-07","P0014","S027","C009486",3,3.78,0.15,9.64,5.94,3.7
"0RD00003744","2024-02-17","P0130","S064","C012834",1,5.83,0.0,5.83,3.18,2.65
"0RD00003745","2023-05-04","P0138","S070","C023582",1,10.36,0.0,10.36,6.17,4.19
"0RD00003746","2024-02-14","P0045","S013","C023683",2,7.68,0.0,15.36,9.47,5.89
"0RD00003747","2023-01-22","P0159","S086","C030890",2,4.17,0.0,8.34,5.02,3.32
"0RD00003748","2024-06-12","P0037","S088","C013276",4,5.15,0.0,20.6,13.12,7.48
"0RD00003749","2023-11-24","P0022","S048","C024884",2,13.55,0.0,27.1,17.2,9.9
"0RD00003750","2023-10-15","P0199","S035","C025318",5,7.08,0.0,35.4,22.24,13.16
"0RD00003751","2024-10-10","P0012","S019","C042970",1,12.51,0.1,11.26,6.98,4.28
"0RD00003752","2024-03-27","P0167","S057","C029696",5,7.42,0.2,29.68,18.52,11.16
"0RD00003753","2023-07-22","P0043","S013","C013668",2,10.37,0.0,20.74,11.94,8.8
"0RD00003754","2024-04-11","P0086","S061","C038411",4,13.33,0.2,42.66,24.83,17.83
"0RD00003755","2023-01-30","P0074","S058","C046597",5,11.3,0.2,45.2,29.7,15.5
"0RD00003756","2023-04-22","P0146","S052","C027419",5,11.23,0.0,56.15,29.75,26.4
"0RD00003757","2024-07-11","P0105","S025","C023877",5,5.42,0.0,27.1,13.64,13.46
"0RD00003758","2024-06-22","P0163","S082","C028790",3,12.11,0.0,36.33,18.53,17.8
"0RD00003759","2024-11-22","P0007","S066","C042969",3,11.54,0.1,31.16,20.62,10.54
"0RD00003760","2023-12-01","P0201","S073","C014061",4,14.12,0.0,56.48,39.36,17.12
"0RD00003761","2023-10-19","P0102","S047","C007082",2,9.15,0.1,16.47,9.87,6.6
"0RD00003762","2023-02-01","P0068","S064","C002171",2,5.35,0.0,10.7,6.68,4.02
"0RD00003763","2024-06-16","P0078","S038","C028629",4,12.84,0.0,51.36,29.77,21.59
"0RD00003764","2023-03-18","P0114","S015","C037862",2,5.33,0.0,10.66,7.25,3.41
"0RD00003765","2024-10-16","P0011","S080","C029198",4,6.36,0.0,25.44,14.07,11.37
"0RD00003766","2023-03-14","P0174","S061","C033448",5,11.16,0.0,55.8,35.22,20.58
"0RD00003767","2023-01-20","P0129","S032","C020667",5,10.92,0.15,46.41,28.15,18.26
"0RD00003768","2024-04-16","P0164","S100","C029232",2,14.49,0.0,28.98,15.46,13.52
"0RD00003769","2024-10-19","P0111","S054","C043803",2,7.22,0.0,14.44,9.07,5.37
"0RD00003770","2024-03-23","P0071","S074","C031444",5,11.96,0.0,59.8,31.54,28.26
"0RD00003771","2023-09-12","P0121","S016","C046240",3,11.3,0.0,33.9,19.02,14.88
"0RD00003772","2024-04-23","P0001","S049","C003784",2,3.13,0.0,6.26,3.84,2.42
"0RD00003773","2023-09-07","P0001","S086","C046141",2,14.38,0.0,28.76,16.45,12.31
"0RD00003774","2023-07-07","P0080","S012","C024184",3,5.82,0.0,17.46,11.31,6.15
"0RD00003775","2023-11-16","P0101","S057","C014247",3,13.59,0.2,32.62,21.06,11.55
"0RD00003776","2024-01-22","P0025","S075","C039997",4,9.14,0.0,36.56,18.7,17.86
