"customer_id","age","gender","loyalty_member","join_date"
"C007347",64,"Female",0,"2021-10-29"
"C007349",34,"Male",1,"2024-12-10"
"C007350",52,"Male",0,"2023-12-02"
"C007351",41,"Male",0,"2021-09-08"
"",64,"Female",0,"2023-06-20"
"C007356",46,"Female",1,"2022-08-24"
"C007357",64,"Male",0,"2024-09-18"
"C007358",68,"Male",0,"2025-10-26"
"",43,"Female",0,"2021-06-13"
"C007360",58,"Female",0,"2024-04-13"
"C007362",23,"Male",0,"2025-11-20"
"C007363",35,"Male",0,"2023-12-02"
"C007364",40,"Male",1,"2023-11-06"
"C007365",58,"Female",0,"2025-12-29"
"C007367",39,"Male",0,"2024-08-09"
"C007368",34,"Female",1,"2022-08-13"
"C007369",33,"Female",1,"2021-10-30"
"C007370",70,"Male",1,"2021-07-23"
"C007371",25,"Female",1,"2024-07-15"
"C007372",70,"Male",0,"2024-02-02"
"C007373",68,"Female",1,"2024-03-14"
"C007374",54,"Male",1,"2021-10-11"
"C007376",22,"Female",1,"2025-11-19"
"C007378",52,"Male",0,"2024-09-25"
"C007379",25,"Male",1,"2022-07-17"
"C007381",64,"Male",1,"2021-08-26"
"C007382",56,"Female",0,"2024-04-13"
"C007383",65,"Male",1,"2026-01-25"
"C007385",29,"Female",0,"2025-03-01"
"C007386",25,"Female",0,"2024-02-08"
"C007387",18,"Male",1,"2022-11-16"
"C007388",55,"Male",1,"2022-06-17"
"C007389",32,"Male",0,"2021-06-11"
"C007390",32,"Male",1,"2023-04-16"
"C007392",57,"Female",1,"2022-02-06"
"C007393",24,"Female",0,"2022-09-20"
"C007394",48,"Female",0,"2026-01-19"
"C007395",44,"Female",1,"2022-08-01"
"",18,"Female",1,"2024-11-10"
"C007398",53,"Female",0,"2023-12-20"
"C007399",19,"Male",1,"2021-05-17"
"C007400",23,"Female",0,"2023-01-04"
"C007403",21,"Female",1,"2023-09-28"
"C007404",29,"Male",1,"2024-10-08"
"C007405",53,"Male",0,"2021-10-27"
"C007406",40,"Female",1,"2026-02-17"
"C007407",66,"Male",0,"2024-08-31"
"C007408",33,"Female",0,"2024-07-21"
"C007411",29,"Female",0,"2022-10-04"
"C007412",36,"Male",1,"2025-06-13"
"C007413",23,"Female",0,"2022-07-19"
"C007414",66,"Female",0,"2023-05-06"
"C007415",42,"Female",0,"2022-08-01"
"C007416",68,"Female",0,"2024-07-02"
"C007418",18,"Male",1,"2024-06-22"
"C007419",60,"Male",1,"2025-04-15"
"",45,"Male",1,"2022-08-19"
"C007421",23,"Female",1,"2024-05-04"
"C007422",20,"Male",1,"2022-05-01"
"C007423",58,"Female",1,"2023-04-29"
"",26,"Female",1,"2022-09-20"
"C007426",69,"Male",1,"2023-08-29"
"C007427",61,"Female",0,"2022-09-17"
"C007431",18,"Male",1,"2021-12-29"
"C007433",40,"Male",0,"2025-11-12"
"C007434",54,"Male",0,"2021-09-10"
"C007436",65,"Female",0,"2025-07-27"
"C007437",53,"Male",1,"2024-02-18"
"C007439",43,"Male",1,"2022-12-26"
"C007440",32,"Female",0,"2022-05-05"
"",51,"Male",0,"2023-08-01"
"C007443",70,"Male",1,"2021-08-31"
"C007444",23,"Female",1,"2021-08-28"
"C007445",18,"Female",0,"2026-02-01"
"",39,"Female",0,"2023-12-15"
"C007447",48,"Female",1,"2022-04-08"
"C007450",35,"Male",1,"2023-02-21"
"C007451",29,"Female",0,"2022-04-16"
"C007452",53,"Female",0,"2026-01-15"
"C007453",21,"Male",1,"2024-01-02"
"C007454",45,"Female",0,"2023-07-04"
"C007455",21,"Male",0,"2022-12-03"
"C007456",36,"Male",0,"2021-11-13"
"C007459",26,"Male",1,"2022-09-12"
"C007461",33,"Female",0,"2021-05-03"
"C007462",57,"Male",0,"2022-09-18"
"C007463",20,"Male",0,"2022-02-13"
"C007465",37,"Female",1,"2026-01-23"
"C007467",36,"Male",0,"2024-11-19"
"C007468",38,"Male",1,"2024-06-12"
"C007469",48,"Male",1,"2023-07-01"
"C007470",38,"Male",0,"2023-07-27"
"C007471",34,"Female",0,"2021-08-23"
"C007473",51,"Male",1,"2024-06-14"
"C007474",31,"Male",1,"2025-07-14"
"C007479",24,"Male",1,"2024-10-09"
"C007480",35,"Male",0,"2022-11-26"
"C007482",36,"Male",0,"2023-03-30"
"C007483",60,"Female",1,"2023-04-04"
"",41,"Male",1,"2021-04-11"
"C007485",29,"Female",1,"2022-07-02"
"C007486",63,"Female",0,"2023-09-23"
"",29,"Female",1,"2022-10-10"
"C007488",54,"Female",1,"2021-11-16"
"C007489",69,"Female",0,"2021-12-20"
"C007490",54,"Female",1,"2024-12-17"
"",31,"Male",1,"2023-10-15"
"C007492",23,"Male",1,"2024-08-01"
"C007493",68,"Female",1,"2022-02-22"
"C007494",29,"Female",0,"2023-02-23"
"C007497",25,"Female",1,"2024-04-13"
"C007499",45,"Male",0,"2021-08-20"
"C007500",30,"Male",0,"2024-07-01"
"",36,"Female",1,"2022-08-08"
"",70,"Male",0,"2023-09-10"
"C007504",36,"Male",1,"2023-08-05"
"C007506",70,"Male",0,"2021-05-18"
"C007507",31,"Male",0,"2023-07-19"
"C007510",38,"Female",0,"2021-12-25"
"C007511",32,"Female",1,"2023-04-01"
"C007512",66,"Male",1,"2024-10-11"
"C007513",26,"Male",0,"2024-06-26"
"C007514",49,"Male",0,"2026-01-21"
"C007515",19,"Female",0,"2026-01-10"
"C007516",37,"Female",1,"2021-05-04"
"C007518",35,"Female",1,"2024-04-07"
"C007519",45,"Female",0,"2023-11-10"
"C007520",32,"Female",0,"2025-07-12"
"C007523",22,"Male",1,"2021-12-16"
"C007524",48,"Male",1,"2024-03-29"
"C007526",52,"Male",0,"2021-10-05"
"C007527",48,"Male",1,"2023-04-20"
"C007528",37,"Male",1,"2023-04-22"
"C007530",46,"Female",1,"2023-11-12"
"C007531",35,"Female",1,"2023-06-21"
"C007532",62,"",1,"2024-05-22"
"C007533",46,"Female",1,"2022-11-22"
"C007535",48,"Female",0,"2022-03-06"
"C007536",56,"Male",1,"2024-07-27"
"C007537",66,"Male",1,"2021-10-09"
"C007538",40,"Female",1,"2026-01-14"
"C007539",68,"Female",1,"2023-08-24"
"C007540",52,"Female",1,"2022-07-30"
"C007541",64,"Female",1,"2021-04-07"
"C007543",36,"Female",1,"2023-01-05"
"C007544",38,"Male",0,"2022-08-16"
"",34,"Female",0,"2025-03-28"
"C007546",40,"Female",1,"2022-04-21"
"C007547",64,"Female",0,"2022-08-14"
"C007548",65,"Female",1,"2021-06-09"
"C007550",53,"Female",1,"2022-10-02"
"",21,"Male",1,"2024-12-05"
"C007552",31,"Male",0,"2024-02-23"
"C007554",51,"Female",1,"2025-03-08"
"",30,"Female",1,"2023-02-19"
"C007556",33,"Female",1,"2024-03-11"
"C007557",35,"Male",1,"2025-10-10"
"C007558",24,"Female",1,"2024-12-07"
"C007559",54,"Male",0,"2023-01-27"
"C007561",58,"Male",1,"2023-06-26"
"C007562",43,"Female",1,"2023-06-22"
"C007563",33,"Male",1,"2025-01-20"
"",61,"Female",1,"2021-10-04"
"C007566",60,"Male",0,"2024-01-25"
"C007567",49,"Female",1,"2024-06-14"
"C007568",26,"Female",0,"2022-07-06"
"",64,"Female",1,"2021-04-02"
"C007570",52,"Female",1,"2025-05-06"
"C007571",58,"Male",1,"2023-12-19"
"C007572",28,"Male",1,"2023-03-04"
"C007574",19,"Female",1,"2025-07-09"
"C007575",27,"Male",1,"2023-06-04"
"C007576",57,"Male",0,"2024-08-28"
"C007578",42,"Male",1,"2024-02-29"
"C007579",39,"Female",0,"2022-10-04"
"C007580",68,"Male",1,"2021-04-17"
"C007581",23,"Male",1,"2023-04-21"
"C007583",32,"Female",0,"2022-12-29"
"C007585",37,"Male",1,"2022-06-25"
"C007587",59,"Male",0,"2021-03-13"
"C007588",33,"Female",0,"2024-10-19"
"C007589",25,"Female",1,"2024-10-04"
"",57,"Male",1,"2025-03-05"
"C007592",32,"Male",1,"2023-04-10"
"C007593",48,"Male",1,"2025-10-18"
"C007594",21,"Male",0,"2023-05-04"
"C007595",25,"Male",1,"2022-12-21"
"C007597",33,"Female",1,"2022-03-28"
"C007598",48,"Male",1,"2023-02-28"
"C007601",43,"Male",1,"2022-04-26"
"C007602",26,"Female",0,"2022-01-31"
"C007603",24,"Male",0,"2023-12-04"
"",30,"Male",1,"2023-09-20"
"C007605",52,"Female",0,"2026-02-11"
"C007606",59,"Female",1,"2023-09-18"
"C007607",18,"Male",1,"2025-11-12"
"C007608",36,"Female",0,"2025-05-08"
"C007609",52,"Male",0,"2021-06-04"
"C007610",54,"Male",1,"2022-06-23"
"",29,"Male",1,"2023-11-08"
"C007612",49,"Male",0,"2022-11-04"
"C007615",30,"Female",0,"2026-03-03"
"C007617",65,"Female",1,"2024-12-22"
"C007618",38,"Female",1,"2025-08-06"
"C007619",61,"Female",0,"2021-05-18"
"C007620",64,"Female",1,"2025-03-21"
"C007621",66,"Male",0,"2025-09-08"
"C007623",51,"Male",1,"2021-07-17"
"C007626",68,"Male",1,"2022-02-25"
"",43,"Male",0,"2021-03-19"
"C007628",64,"Male",1,"2023-08-01"
"C007630",19,"Female",0,"2023-01-29"
"C007632",37,"Male",0,"2025-05-28"
"C007633",62,"Female",0,"2022-10-28"
"C007634",51,"Male",1,"2024-09-14"
"C007636",55,"Male",1,"2023-04-23"
"C007637",48,"Male",1,"2024-11-14"
"C007641",58,"Male",1,"2025-10-12"
"C007643",44,"Female",0,"2023-04-05"
"C007644",41,"Male",1,"2025-01-07"
"C007645",28,"Female",0,"2023-11-22"
"C007646",37,"Male",0,"2024-09-14"
"C007647",38,"Male",1,"2023-01-03"
"C007648",18,"Female",0,"2023-06-06"
"C007649",45,"Male",0,"2021-05-08"
"C007650",47,"Female",1,"2022-08-10"
"C007651",50,"Male",1,"2024-01-18"
"C007652",33,"Male",1,"2022-03-26"
"C007653",38,"Female",1,"2026-02-14"
"C007655",49,"Male",1,"2024-01-31"
"C007656",57,"Female",1,"2022-09-13"
"C007658",25,"Female",1,"2024-03-04"
"C007660",23,"Female",1,"2024-07-15"
"C007662",38,"Male",1,"2023-11-29"
"",56,"Female",0,"2023-04-03"
"C007665",56,"Male",1,"2022-07-22"
"C007667",62,"Male",0,"2022-12-28"
"C007670",61,"Female",0,"2025-05-29"
"C007672",52,"Male",0,"2021-12-21"
"C007673",35,"Male",0,"2025-01-30"
"C007674",44,"Male",1,"2025-09-21"
"C007676",45,"Male",1,"2025-11-22"
"C007678",59,"Female",0,"2025-03-06"
"C007680",52,"Male",1,"2023-06-05"
"C007682",40,"Male",0,"2021-04-29"
"C007683",33,"Male",0,"2022-03-10"
"C007685",44,"Female",0,"2025-04-21"
"C007686",26,"Female",0,"2024-04-07"
"C007687",27,"Female",1,"2023-07-04"
"C007688",62,"Male",0,"2022-11-20"
"C007689",47,"Male",1,"2021-03-17"
"C007690",55,"Male",0,"2024-10-27"
"C007691",44,"Male",0,"2025-01-26"
"C007692",37,"Male",1,"2024-03-12"
"C007693",61,"Male",0,"2022-08-16"
"C007694",58,"Female",0,"2024-02-21"
"C007695",66,"Female",0,"2022-11-03"
"C007696",60,"Female",0,"2025-09-17"
"C007697",30,"Female",1,"2023-09-12"
"C007698",21,"Male",1,"2021-09-21"
"C007700",54,"Male",0,"2023-07-27"
"C007702",58,"Male",1,"2025-05-31"
"C007703",61,"Male",1,"2024-11-01"
"C007705",35,"Female",1,"2025-12-31"
"C007706",32,"Female",1,"2025-03-07"
"C007708",69,"Female",1,"2022-10-29"
"C007709",26,"Male",0,"2022-09-02"
"",38,"Female",0,"2023-12-04"
"",38,"Female",0,"2024-11-13"
"C007712",47,"Female",1,"2022-03-23"
"",50,"Male",0,"2022-03-24"
"C007714",28,"Female",1,"2021-10-21"
"C007715",55,"Male",1,"2023-05-14"
"",66,"Female",0,"2025-09-22"
"C007717",52,"Male",1,"2023-08-22"
"C007718",63,"Male",1,"2023-10-09"
"",32,"",0,""
"C007720",34,"Male",1,"2024-04-15"
"C007722",67,"Male",0,"2022-11-20"
"C007723",66,"Female",0,"2024-03-02"
"C007725",28,"Male",0,"2025-12-15"
"C007726",29,"Female",1,"2021-10-27"
"C007728",33,"Female",1,"2025-08-11"
"C007730",42,"Male",0,"2025-10-09"
"C007731",20,"Male",1,"2024-03-08"
"C007732",29,"Male",1,"2025-10-05"
"C007734",19,"Male",0,"2023-12-15"
"C007736",63,"Male",1,"2024-08-18"
"C007738",65,"Male",1,"2023-06-15"
"C007740",70,"Female",0,"2024-10-15"
"C007742",37,"Female",1,"2024-11-28"
"C007743",35,"Female",1,"2021-12-02"
"C007744",37,"Female",0,"2021-07-07"
"C007745",47,"Female",1,"2024-09-21"
"C007747",43,"Female",0,"2023-11-26"
"C007749",45,"Female",0,"2023-01-31"
"C007750",38,"Female",1,"2021-06-27"
"C007752",51,"Female",0,"2024-04-05"
"C007755",43,"Female",0,"2021-04-22"
"C007756",39,"Male",0,"2022-12-10"
"C007758",31,"Male",0,"2021-10-02"
"C007760",24,"Female",1,"2023-01-27"
"C007761",22,"Female",0,"2024-03-30"
"C007763",70,"Male",0,"2026-02-28"
"C007764",52,"Male",1,"2022-08-26"
"C007767",24,"Female",0,"2025-09-28"
"C007769",22,"Male",0,"2022-09-02"
"C007770",47,"Male",1,"2023-01-03"
"C007771",64,"Female",0,"2023-08-04"
"C007772",45,"Female",0,"2024-12-10"
"C007773",47,"Male",0,"2025-08-15"
"C007774",23,"Female",0,"2021-08-31"
"C007776",30,"Male",0,"2021-07-31"
"C007778",46,"Male",0,"2024-07-05"
"C007779",41,"Female",1,"2022-04-09"
"C007780",33,"Male",1,"2022-01-11"
"C007781",60,"Female",0,"2022-08-07"
"C007782",28,"Male",0,"2022-02-10"
"",48,"Female",0,"2023-01-28"
"C007784",63,"Male",0,"2024-11-18"
"C007786",45,"Male",1,"2022-07-09"
"C007788",22,"Female",0,"2021-09-29"
"C007789",49,"Male",1,"2025-01-12"
"C007790",44,"Female",1,"2021-12-31"
"C007792",20,"Male",0,"2025-12-03"
"C007793",26,"Female",0,"2024-12-25"
"C007794",70,"Male",1,"2025-05-14"
"C007795",52,"Female",1,"2022-11-11"
"C007797",31,"Male",1,"2025-01-11"
"C007800",54,"Female",0,"2023-09-29"
"C007802",66,"Female",1,"2022-11-04"
"C007803",18,"Male",0,"2023-08-24"
"C007804",47,"Female",0,"2026-02-10"
"",62,"Male",1,"2021-05-01"
"C007807",32,"Female",0,"2025-08-06"
"C007808",68,"Female",1,"2021-04-07"
"C007809",47,"Female",0,"2021-07-21"
"C007810",21,"Female",1,"2023-09-11"
"C007811",54,"Female",0,"2024-05-12"
"C007813",66,"Male",0,"2024-03-25"
"C007814",67,"Male",0,"2023-11-04"
"C007815",61,"Male",0,"2023-06-30"
"C007816",59,"Male",0,"2025-12-27"
"",40,"Female",1,"2025-11-28"
"C007818",67,"Male",1,"2021-10-14"
"C007819",64,"Female",0,"2021-04-28"
"",63,"Male",0,"2021-03-22"
"C007821",25,"Female",1,"2022-07-30"
"",32,"Male",1,"2023-08-12"
"C007823",67,"Female",0,"2021-11-23"
"C007824",23,"Female",0,"2023-11-01"
"C007825",23,"Male",0,"2025-12-17"
"",43,"Female",0,"2021-08-12"
"C007827",64,"Male",0,"2023-09-06"
"C007828",37,"Female",1,""
"C007829",26,"Male",0,"2023-11-12"
"C007831",18,"Male",0,"2025-09-01"
"C007832",54,"Male",0,"2023-01-17"
"C007833",67,"Female",1,"2023-05-14"
"C007835",53,"Male",1,"2024-04-21"
"C007836",34,"Female",0,"2022-05-02"
"C007837",38,"Female",1,"2022-04-11"
"C007838",54,"Female",0,"2024-04-15"
"C007839",66,"Male",0,"2022-06-29"
"C007840",41,"Male",0,"2023-04-07"
"C007841",60,"Female",0,"2023-08-07"
"",55,"Male",0,"2023-03-15"
"",45,"Male",1,"2022-06-11"
"C007845",20,"Male",0,"2021-10-03"
"",26,"Female",1,"2025-01-31"
"C007847",22,"Male",1,"2024-02-03"
"C007849",65,"Male",0,"2025-07-17"
"C007850",41,"Male",1,"2021-07-18"
"C007851",26,"Female",1,"2021-05-20"
"C007852",39,"Male",0,"2023-06-22"
"",43,"Female",0,"2023-03-24"
"C007854",38,"Female",1,"2024-02-09"
"",30,"Male",1,"2025-12-08"
"C007857",42,"Female",0,"2025-01-17"
"C007861",62,"Female",0,"2025-08-18"
"C007862",61,"Female",1,"2026-03-06"
"C007863",69,"Male",1,"2022-03-10"
"C007866",60,"Male",1,"2021-10-25"
"C007867",63,"Female",0,"2025-02-09"
"C007868",59,"Female",0,"2025-07-07"
"C007869",26,"Female",1,"2023-09-15"
"C007872",40,"Female",1,"2025-04-05"
"C007873",47,"Male",0,"2023-03-06"
"C007875",53,"Male",0,"2025-02-02"
"C007876",51,"Female",1,"2022-08-26"
"C007878",42,"Male",1,"2025-11-24"
"C007879",54,"Female",1,"2023-10-05"
"C007880",33,"Male",0,"2025-07-28"
"C007882",18,"Female",1,"2022-02-08"
"C007883",65,"Male",0,"2021-09-24"
"",48,"Female",0,"2025-07-21"
"C007885",54,"Male",1,"2025-01-27"
"C007886",25,"Male",0,"2022-02-26"
"C007887",36,"Female",1,"2022-06-16"
"C007888",62,"Male",1,"2024-08-14"
"",26,"Female",1,"2025-02-25"
"C007890",43,"Female",0,"2023-08-09"
"C007892",18,"Female",1,"2024-03-13"
"C007894",28,"Male",0,"2022-08-14"
"C007896",19,"Male",0,"2026-02-17"
"C007897",28,"Female",0,"2024-06-18"
"C007898",46,"Female",1,"2022-04-14"
"C007899",58,"Female",0,"2025-05-31"
"C007900",62,"Male",0,"2025-05-15"
"C007902",60,"Female",1,"2022-06-29"
"C007903",41,"Male",0,"2021-10-28"
"",34,"Female",0,"2023-10-18"
"C007905",69,"Female",0,"2024-01-06"
"C007906",67,"Female",0,"2022-09-19"
"C007908",54,"Male",1,"2025-05-22"
"C007910",51,"Female",1,"2022-02-06"
"C007911",30,"Female",1,"2022-06-28"
"",54,"Male",1,"2025-06-20"
"C007914",26,"Male",0,"2022-08-04"
"C007915",61,"Female",1,"2025-09-09"
"",46,"Male",0,"2026-03-02"
"C007918",63,"Female",1,"2023-12-03"
"C007919",53,"Female",0,"2025-03-13"
"C007920",57,"Female",1,"2025-01-08"
"C007922",68,"Male",1,"2023-05-30"
"C007923",46,"Male",1,"2023-02-21"
"C007924",42,"Male",0,"2025-01-15"
"C007925",34,"Female",1,"2025-09-22"
"C007926",69,"Male",1,"2024-12-07"
"C007927",21,"Male",1,"2022-07-31"
"C007928",39,"Male",0,"2023-04-12"
"C007930",68,"Male",0,"2022-04-21"
"C007931",66,"Female",0,"2021-05-10"
"C007933",43,"Female",1,"2021-09-12"
"C007934",67,"Female",0,"2023-08-09"
"C007935",63,"Female",1,"2022-05-21"
"C007937",45,"Male",1,"2025-10-11"
"",18,"Male",1,"2024-10-05"
"C007939",49,"Male",0,"2023-09-01"
"C007941",56,"Female",0,"2021-09-10"
"C007942",59,"Female",0,"2024-05-13"
"",35,"Male",1,"2026-01-26"
"C007946",62,"Male",1,"2025-12-03"
"C007948",54,"Female",0,"2023-07-10"
"C007951",66,"Female",1,"2025-01-06"
"C007952",65,"Female",0,"2023-12-24"
"C007954",69,"Female",1,"2025-03-01"
"C007955",32,"Female",0,"2025-08-25"
"C007956",31,"Female",1,"2025-07-19"
"C007959",53,"Male",0,"2025-02-04"
"C007960",43,"Male",1,"2021-10-28"
"C007961",44,"Male",0,"2021-06-04"
"C007962",64,"Male",1,"2023-12-05"
"C007964",42,"Male",1,"2022-07-14"
"C007965",20,"Male",1,"2021-10-04"
"C007966",54,"Male",1,"2023-03-30"
"C007967",45,"Female",0,"2025-02-14"
"C007968",42,"Male",1,"2022-08-31"
"C007970",44,"Male",1,"2022-06-17"
"C007971",62,"Female",0,"2025-06-03"
"",42,"Female",1,"2022-01-06"
"C007973",45,"Male",0,"2022-11-19"
"C007974",22,"Female",1,"2024-12-21"
"C007975",49,"Female",0,"2022-11-12"
"C007977",18,"Male",0,"2021-07-09"
"C007978",55,"Female",0,"2022-11-21"
"C007979",41,"Female",1,"2025-12-26"
"C007981",66,"Male",0,"2022-10-11"
"C007983",22,"Female",0,"2025-07-19"
"C007984",56,"Male",0,"2023-11-29"
"C007986",37,"Male",1,"2025-11-21"
"C007989",67,"Female",0,"2022-12-16"
"C007990",54,"Male",0,"2022-08-23"
"",64,"",0,"2022-11-26"
"C007992",60,"Male",0,"2024-06-21"
"C007993",40,"Female",0,"2024-08-05"
"C007994",69,"Male",1,"2025-09-11"
"C007995",22,"Female",1,"2021-06-28"
"C007996",28,"Male",1,"2024-01-06"
"",43,"Male",1,"2025-06-04"
"C007998",40,"Male",0,"2021-12-13"
"",69,"Male",1,"2024-06-10"
"C008000",55,"Male",0,"2024-01-17"
"C008002",32,"Male",1,"2024-12-06"
"C008004",32,"Female",1,"2022-11-28"
"C008005",48,"Female",0,"2024-07-05"
"C008006",33,"Female",1,"2025-01-13"
"C008007",22,"Female",0,"2022-06-01"
"C008008",30,"Male",1,"2022-10-07"
"C008010",67,"Female",0,"2025-12-09"
"C008011",37,"Male",1,"2023-02-01"
"C008013",46,"Male",1,"2023-06-23"
"C008015",29,"Male",0,"2023-06-18"
"",20,"Male",0,"2021-12-19"
"C008017",24,"Male",1,"2022-03-17"
"C008018",28,"Female",0,"2024-03-30"
"C008020",25,"Male",1,"2023-07-30"
"C008022",25,"Female",0,"2023-09-14"
"C008023",39,"Male",0,"2025-01-04"
"C008025",51,"Male",1,"2022-01-17"
"C008028",70,"Male",1,"2023-08-24"
"C008029",25,"Female",0,"2022-10-13"
"C008031",48,"Female",1,"2025-11-09"
"C008032",26,"Male",1,"2022-04-01"
"",62,"Female",1,"2025-03-31"
"C008034",31,"Female",1,"2024-05-21"
"C008035",66,"Male",1,"2024-01-21"
"C008036",26,"Female",0,"2024-12-06"
"",64,"Female",1,"2024-02-06"
"C008038",69,"Male",0,"2025-03-15"
"C008039",60,"Female",0,"2023-04-25"
"C008040",31,"Male",0,"2022-09-25"
"C008041",64,"Female",0,"2025-07-26"
"C008042",55,"Female",0,"2024-08-09"
"C008043",25,"Female",1,"2022-01-02"
"",19,"Female",0,"2024-08-13"
"C008045",20,"Female",1,"2023-08-21"
"C008047",37,"Female",0,"2025-11-06"
"C008049",46,"Female",1,"2021-09-19"
"C008050",42,"Female",1,"2022-07-15"
"C008052",66,"Male",1,"2025-03-26"
"C008053",50,"Male",1,"2022-10-29"
"C008054",54,"Male",0,"2025-01-15"
"C008056",44,"Female",0,"2024-07-22"
"C008057",64,"Male",1,"2021-07-07"
"",55,"Male",1,"2024-09-27"
"C008059",23,"Male",1,"2023-12-31"
"C008061",22,"Female",1,"2022-08-31"
"C008062",25,"Male",0,"2024-05-02"
"C008063",42,"Female",1,"2021-04-10"
"C008065",49,"Male",0,"2022-09-09"
"C008066",61,"Male",1,"2023-03-09"
"C008067",62,"Male",1,"2021-11-12"
"C008069",32,"Female",1,"2023-03-25"
"C008070",45,"Female",1,"2024-12-02"
"C008071",63,"Female",1,"2025-01-08"
"C008072",68,"Female",1,"2025-05-07"
"C008074",38,"Male",0,"2021-03-23"
"C008075",54,"Male",1,"2024-07-24"
"C008076",34,"Female",1,"2023-07-16"
"C008078",25,"Male",0,"2023-09-10"
"C008083",56,"Female",1,"2024-04-01"
"C008084",42,"Male",1,"2023-09-03"
"C008085",21,"Female",0,"2023-02-26"
"C008089",60,"Female",1,"2021-12-14"
"C008090",22,"Female",0,"2021-10-23"
"C008091",60,"Male",1,"2024-07-09"
"C008092",38,"Male",1,"2021-10-14"
"C008093",31,"Female",1,"2023-01-06"
"C008095",26,"Male",0,"2024-05-27"
"C008096",31,"Female",0,"2025-06-13"
"C008097",19,"Male",1,"2025-03-10"
"",32,"Female",1,"2023-06-09"
"C008100",39,"Male",0,"2022-08-28"
"C008101",23,"Male",1,"2021-07-28"
"C008103",31,"Male",0,"2021-10-03"
"C008104",47,"Female",0,"2021-11-12"
"C008105",67,"Male",0,"2023-03-08"
"C008106",54,"Male",1,"2024-05-26"
"C008107",24,"Female",0,"2024-04-27"
"C008108",35,"Female",0,"2024-02-17"
"C008109",43,"Male",0,"2023-03-09"
"C008110",57,"Female",1,"2021-09-29"
"C008111",20,"Female",0,"2022-11-18"
"C008112",42,"Female",0,"2025-10-25"
"C008113",57,"Male",0,"2024-03-21"
"C008115",45,"Female",0,"2025-10-24"
"C008116",64,"Male",1,"2024-01-01"
"",47,"Female",1,"2023-02-03"
"C008118",49,"Male",0,"2021-10-12"
"C008119",58,"Male",1,"2025-03-10"
"C008120",68,"Male",0,"2022-12-26"
"C008121",67,"Male",1,"2025-10-05"
"C008123",40,"Female",1,"2024-05-09"
"C008124",66,"Female",1,"2022-01-03"
"C008125",43,"Male",1,"2024-12-17"
"C008126",29,"Female",1,"2023-03-15"
"",28,"Male",0,"2023-12-06"
"C008128",19,"Female",1,"2025-10-07"
"C008131",28,"Male",0,"2025-12-20"
"C008133",42,"Male",0,"2025-01-10"
"C008134",24,"Female",0,"2025-03-02"
"C008135",43,"Female",0,"2022-12-03"
"C008137",62,"Male",0,"2024-05-08"
"C008138",24,"Male",1,"2022-05-21"
"C008139",34,"Female",0,"2022-08-01"
"C008140",37,"Female",1,"2023-11-14"
"C008141",58,"Male",0,"2025-02-02"
"C008142",57,"Female",0,"2024-10-15"
"C008143",31,"Female",1,"2025-07-14"
"C008144",68,"Male",1,"2025-08-15"
"C008145",69,"Male",0,"2024-08-17"
"C008146",39,"Female",0,"2024-08-29"
"C008149",63,"Male",1,"2023-05-28"
"C008150",25,"Male",1,"2021-07-15"
"C008151",28,"Male",1,"2023-11-05"
"C008153",64,"Male",1,"2026-01-29"
"C008154",26,"Female",1,"2022-03-21"
"C008155",38,"Male",0,"2021-11-16"
"C008156",33,"Female",1,"2021-12-08"
"C008157",33,"Female",0,"2021-09-27"
"C008159",62,"Female",0,"2021-11-15"
"C008160",29,"Female",1,"2024-11-27"
"C008161",40,"Male",0,"2024-07-01"
"C008162",37,"Male",1,"2023-03-15"
"",42,"Male",1,"2025-04-12"
"C008164",44,"Male",0,"2023-11-01"
"C008165",24,"Female",0,"2022-04-08"
"C008166",41,"Female",1,"2025-11-24"
"C008167",54,"Female",1,"2024-03-24"
"C008168",36,"Female",0,"2023-09-25"
"C008169",24,"Female",1,"2025-03-11"
"C008170",61,"Female",1,"2023-07-12"
"C008172",32,"Female",1,"2023-01-21"
"C008173",24,"Female",1,"2021-03-09"
"C008174",65,"Female",1,"2025-01-05"
"C008176",68,"Male",1,"2024-05-02"
"C008177",20,"Female",1,"2024-03-03"
"C008178",56,"Male",0,"2023-06-30"
"",18,"Male",1,"2022-03-07"
"C008181",33,"Female",0,"2022-12-24"
"C008182",29,"Male",0,"2024-06-02"
"C008183",63,"Female",1,"2021-04-16"
"C008185",46,"Female",1,"2022-05-09"
"C008186",44,"Female",0,"2022-08-21"
"",63,"Female",0,"2023-10-15"
"C008188",42,"Male",0,"2021-06-21"
"C008189",45,"Female",1,"2023-08-23"
"C008190",28,"Female",1,"2025-09-01"
"C008191",46,"Female",0,"2021-10-03"
"C008192",59,"Female",0,"2022-02-15"
"",68,"Male",0,"2023-09-01"
"C008194",70,"Female",0,"2024-08-27"
"C008195",32,"Male",1,"2023-01-14"
"C008198",48,"Male",1,"2022-02-03"
"C008199",57,"Female",0,"2023-10-29"
"C008200",23,"Female",0,"2021-08-26"
"",48,"Male",0,"2023-07-06"
"C008203",63,"Female",0,"2024-08-29"
"C008204",34,"Male",1,"2022-09-19"
"C008206",42,"Male",1,"2025-02-11"
"C008207",48,"Male",1,"2022-12-29"
"",22,"Male",1,"2022-10-24"
"C008209",68,"Female",1,"2025-07-16"
